Pays_indic,Country Name,Country Code,Indicator Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Simple Indicator
"SVK_Exports of goods and services, PPP (constant 2017 international $)",Slovak Republic,SVK,"Exports of goods and services, PPP (constant 2017 international $)",39352679925.301414,38352612207.72214,44182604510.34546,39042501299.609604,39713007387.5949,46120886475.61705,51123637665.50276,53290878285.80068,61514711599.13442,71735377399.0139,80093131916.06557,97637615664.1118,111065632843.85423,112711078356.43608,90458542019.63028,108680871264.07475,122921232384.8252,134125217356.05412,138843316433.732,139469126048.51093,147000012009.31143,152909154893.5546,159993981283.50317,167871003832.84836,exports
"SVK_Exports of goods and services, PPP (constant 2017 international $) per capita",Slovak Republic,SVK,"_Exports of goods and services, PPP (constant 2017 international $) per capita",7339.180765475975,7137.546166677083,8207.359496327703,7242.813359539162,7359.684987749286,8558.783250125642,9504.53648798209,9911.056436445433,11448.060678287873,13352.87390065557,14907.129907339975,18171.716804653704,20664.826818305406,20953.00173025338,16793.858840130186,20158.08636674268,22770.00531729962,24803.19147552983,25648.11319513141,25738.726765382096,27102.766493334,28155.92752548605,29414.811003373852,30820.279360532757,exports_hab
"SVK_Exports of goods and services, PPP (constant 2017 international $) per labor unit",Slovak Republic,SVK,"_Exports of goods and services, PPP (constant 2017 international $) per labor unit",15860.897881435232,15242.777743531853,17551.27108534804,15461.060266000955,15563.852969995862,17841.4940128923,19417.308609741674,20311.2917280019,23139.30615953968,26825.29690495025,30088.23329586654,36793.816070182715,41908.64968011815,42027.48646506247,33851.495600705435,40500.89503878252,45760.50667557094,49475.48412344122,51071.64257536032,51193.109771867115,53651.30378472012,55324.293434045234,57926.43836159882,60950.91272705263,exports_labor_unit
"SVK_GDP per capita, PPP (constant 2017 international $)",Slovak Republic,SVK,"GDP per capita, PPP (constant 2017 international $)",13609.6471770322,14479.9088566697,15309.672521675,15912.35330098,15879.286263809,16086.284937210901,16640.123315959197,17396.8233983235,18365.5735283206,19339.0074682208,20617.896977636698,22367.9832762669,24783.657144003,26142.8893375077,24683.7405050819,26108.6438090938,26817.4141354317,27279.6063528673,27431.9408270737,28129.2687455788,29455.6586531983,30045.107836505496,30911.4591315205,32032.0004458198,gdb_hab
"SVK_GDP, PPP (constant 2017 international $)",Slovak Republic,SVK,"GDP, PPP (constant 2017 international $)",72974914553.5993,77805777533.9835,82416422298.8806,85775795066.5854,85684946265.2385,86684485366.847,89505010180.1435,93541188492.3265,98685095292.1664,103894563041.373,110775981206.725,120184382014.479,133202788926.616,140628693039.669,132956647959.01599,140762873274.375,144770699390.088,147516626442.03198,148499876449.695,152422633958.962,159761630858.876,163168911548.278,168134597674.859,174470971100.278,gdp
SVK_Gross capital formation (% of GDP),Slovak Republic,SVK,Gross capital formation (% of GDP),23.6331498556839,34.081267910185396,34.8338826234474,34.441149240084,29.291418216620198,27.0580015512427,30.6487535998283,30.0851739241083,25.5836437557658,26.7492066358991,29.6680142703481,28.4714749494002,28.2055455194968,28.414062208642395,20.502923145064198,23.8403319660873,25.21218398685,20.6474505956961,20.8981339407632,21.743272196115303,24.252964525781397,23.046390542388398,22.9321336294241,23.198686793637,FBCF
"SVK_Labor force, total",Slovak Republic,SVK,"Labor force, total",2481113.0,2516117.0,2517345.0,2525215.0,2551618.0,2585035.0,2632890.0,2623707.0,2658451.0,2674169.0,2661942.0,2653642.0,2650184.0,2681842.0,2672217.0,2683419.0,2686186.0,2710943.0,2718599.0,2724373.0,2739915.0,2763870.0,2762020.0,2754200.0,labor_force
"SVK_Population, total",Slovak Republic,SVK,"Population, total",5361999.0,5373361.0,5383291.0,5390516.0,5396020.0,5388720.0,5378867.0,5376912.0,5373374.0,5372280.0,5372807.0,5373054.0,5374622.0,5379233.0,5386406.0,5391428.0,5398384.0,5407579.0,5413393.0,5418649.0,5423801.0,5430798.0,5439232.0,5446771.0,pop
"SVK_Unemployment, total (% of total labor force) (modeled ILO estimate)",Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.1090002059937,11.3409996032715,11.894000053405799,12.187000274658198,15.9469995498657,19.0620002746582,19.381999969482397,18.7210006713867,17.120000839233402,18.5990009307861,16.256000518798803,13.373000144958501,11.1429996490479,9.50800037384033,12.0249996185303,14.378999710083,13.616999626159698,13.963000297546401,14.2209997177124,13.184000015258801,11.480999946594201,9.670000076293949,8.13099956512451,6.53599977493286,unemployment rate
SVN_Exports of goods and services (% of GDP),Slovenia,SVN,Exports of goods and services (% of GDP),45.437679496175,46.130900855623295,47.5618057734269,47.496145069414794,44.1061359520764,50.1351765505999,51.7466342205881,52.3211874668638,51.003594502118304,55.054788426414795,59.8112707812506,64.870215419655,67.8990715941993,66.3132528239823,57.264288520012705,64.2748225995176,70.2471458085713,72.891588930235,74.21647517182659,76.15174213985479,77.14867825844841,77.5981668322775,83.1274937002328,84.7956132789962,exports_rate
"SVN_Exports of goods and services, PPP (constant 2017 international $)",Slovenia,SVN,"Exports of goods and services, PPP (constant 2017 international $)",19511754629.189835,20443933711.658726,22142470070.866207,22837031692.56157,22337953512.313217,26323883066.89891,28043931237.652653,29349331772.45781,29457171395.674896,33183032053.735527,37419059649.74567,42916150371.25917,48055433623.59477,48580350025.3579,38784520921.55826,44117654222.3827,48632309023.068954,49131123208.00857,49509246564.14568,52206480014.558655,54058848915.99092,56109341871.246155,62988743833.68569,67069901530.13051,exports
"SVN_Exports of goods and services, PPP (constant 2017 international $) per capita",Slovenia,SVN,"_Exports of goods and services, PPP (constant 2017 international $) per capita",9805.53253133359,10280.421331520387,11149.527014126299,11524.372974235626,11264.471311701558,13235.231628592788,14077.85470199324,14714.911168274135,14760.076320667593,16616.34084008285,18705.096716950917,21384.640330733844,23811.95667238887,24034.020423010505,19015.10535364231,21535.692828839594,23690.223277215526,23882.997477593402,24034.16318923086,25318.61609451045,26197.255537227655,27171.04149515901,30482.534661295795,32340.081764126087,exports_hab
"SVN_Exports of goods and services, PPP (constant 2017 international $) per labor unit",Slovenia,SVN,"_Exports of goods and services, PPP (constant 2017 international $) per labor unit",20757.14161160278,21663.226767013304,23058.635787994815,23321.488983209787,23143.00612331899,27383.601043688617,28914.488662297095,29832.498925047887,30582.675001064057,32836.8983086639,36719.26391799649,41840.718386569184,46195.02152184549,46879.197699247605,37163.415570938356,42265.90058591269,47539.33223563937,48282.225125845944,48874.706252864744,51316.951969125825,53475.96094172611,56201.343470507374,61206.65098364586,64641.264578646194,exports_labor_unit
"SVN_GDP per capita, PPP (constant 2017 international $)",Slovenia,SVN,"GDP per capita, PPP (constant 2017 international $)",21580.1789177175,22285.325326065496,23442.186083598197,24263.8070045326,25539.4653567952,26399.092491945,27205.3533800507,28124.191901404,28939.2864654952,30181.463438537998,31273.531681615,32965.2679467664,35069.6351412604,36243.1631680094,33205.8702641471,33505.643357468,33724.1079399484,32765.093789424704,32383.8650833077,33247.5861786748,33956.8429798197,35015.055901883796,36669.618322933304,38138.8618037588,gdb_hab
"SVN_GDP, PPP (constant 2017 international $)",Slovenia,SVN,"GDP, PPP (constant 2017 international $)",42941793783.3563,44317221932.522995,46555150105.8384,48081863610.5849,50645909078.465996,52505815034.5417,54194696254.2638,56094544473.1074,57755088995.6422,60272744664.3217,62561887017.247,66156941353.7912,70774802210.5507,73258885602.1081,67728984195.8027,68639091386.1718,69230298915.7675,67403007574.7591,66709240029.9549,68555857748.7039,70070998150.9904,72307561069.7379,75773659267.0895,79095956661.6445,gdp
SVN_Gross capital formation (% of GDP),Slovenia,SVN,Gross capital formation (% of GDP),25.4657455252012,25.1068942566178,26.197310583122302,27.1957340678937,29.1186210151345,28.9023377666574,26.674425429297198,25.4445877177915,26.5620186213536,28.7976168108594,28.46096851835,30.291584701926197,33.0465894207859,32.8857309363166,23.451295323253603,22.3616415935922,21.6900550045524,18.759266749770898,19.5866071668353,19.3740246262637,19.1636779594983,18.4268674769369,20.0468091320798,21.1800366368295,FBCF
"SVN_Labor force, total",Slovenia,SVN,"Labor force, total",940002.0,943716.0,960268.0,979227.0,965214.0,961301.0,969892.0,983804.0,963198.0,1010541.0,1019058.0,1025703.0,1040273.0,1036288.0,1043621.0,1043812.0,1022991.0,1017582.0,1012983.0,1017334.0,1010900.0,998363.0,1029116.0,1037571.0,labor_force
"SVN_Population, total",Slovenia,SVN,"Population, total",1989872.0,1988628.0,1985956.0,1981629.0,1983045.0,1988925.0,1992060.0,1994530.0,1995733.0,1997012.0,2000474.0,2006868.0,2018122.0,2021316.0,2039669.0,2048583.0,2052843.0,2057159.0,2059953.0,2061980.0,2063531.0,2065042.0,2066388.0,2073894.0,pop
"SVN_Unemployment, total (% of total labor force) (modeled ILO estimate)",Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.150000095367429,6.90799999237061,6.64699983596802,7.38899993896484,7.32399988174438,6.9180002212524405,5.68200016021729,5.92199993133545,6.479000091552731,6.01200008392334,6.50600004196167,5.949999809265139,4.81799983978271,4.3709998130798295,5.85699987411499,7.23600006103516,8.16600036621094,8.84000015258789,10.1020002365112,9.66800022125244,8.96199989318848,8.0,6.56400012969971,5.10799980163574,unemployment rate
SWE_Exports of goods and services (% of GDP),Sweden,SWE,Exports of goods and services (% of GDP),37.1240310199484,36.028866805627,39.1319850981967,40.020994888302106,40.1114332826671,43.2584584604537,42.9207450800425,41.247090445577506,40.325704970980794,42.6906424082589,45.01548061554,47.4874330005625,47.6102603456699,49.086922921600504,43.45397880441179,44.6788529489048,45.271191191835605,45.027525416194,42.5268091342415,43.2661612480684,43.7667675162599,42.691478270481,43.734721932138,45.6830615126713,exports_rate
"SWE_Exports of goods and services, PPP (constant 2017 international $)",Sweden,SWE,"Exports of goods and services, PPP (constant 2017 international $)",113889231678.03593,112275248088.20926,125689730488.73914,134087837620.26045,140098672491.43564,158291898319.9962,159332659727.93958,156483547895.9192,156521720925.86157,172887296235.75043,187514022676.3795,207034533686.31168,214708827087.69604,220370763507.24167,186616071702.53052,203297064434.2453,212574454106.76157,210186448082.51056,200871109599.9399,209794931005.8723,221749598158.3119,220780240073.38318,231983419171.90414,247043313676.292,exports
"SWE_Exports of goods and services, PPP (constant 2017 international $) per capita",Sweden,SWE,"_Exports of goods and services, PPP (constant 2017 international $) per capita",12902.460488062276,12699.386210494478,14208.551837952202,15149.50079169371,15816.286446548645,17841.51866484014,17910.676276415314,17533.25314202254,17472.395595810463,19223.517018593746,20766.656789090277,22799.892041941686,23470.339726327198,23902.32538517966,20069.44890689863,21677.79196336723,22496.524748332118,22079.86030200206,20923.247884269975,21637.0205170808,22629.38964096731,22249.153370487424,23065.259980156905,24278.930514512223,exports_hab
"SWE_Exports of goods and services, PPP (constant 2017 international $) per labor unit",Sweden,SWE,"_Exports of goods and services, PPP (constant 2017 international $) per labor unit",24957.35738130185,24639.34748353524,27747.382048811374,29674.83251237182,30827.856255767492,35065.870570851126,34930.962401323726,34180.437930408996,33995.84264126061,37446.2947830707,39993.35044061474,43584.96971166966,44501.0557089473,45046.121882532105,38020.99077154174,41117.23687252993,42508.09802728755,41740.182993951166,39391.079980676164,40791.5959904805,42758.779913520455,42048.08500746538,43475.1372229441,45652.52795381365,exports_labor_unit
"SWE_GDP per capita, PPP (constant 2017 international $)",Sweden,SWE,"GDP per capita, PPP (constant 2017 international $)",34755.0094469245,35247.8091498317,36309.305041126,37853.883527822596,39430.868338936096,41244.0001327153,41729.6490147453,42507.854378617005,43328.1838677934,45029.8143437513,46132.2560708622,48012.4753040907,49296.81030081111,48693.8760112453,46185.526525044006,48519.132727418495,49692.804973926104,49036.361865138395,49200.135891275,50009.1061765892,51704.5030400297,52116.146528174,52739.011387671904,53146.461096478604,gdb_hab
"SWE_GDP, PPP (constant 2017 international $)",Sweden,SWE,"GDP, PPP (constant 2017 international $)",306780348332.427,311625810198.044,321194363570.713,335043738903.786,349273663456.885,365921264773.465,371225288449.214,379380814999.27295,388143793241.799,404977031224.77203,416554527714.28796,435977522061.17206,450971755938.368,448939860946.68896,429456811176.02,455018540128.454,469557898766.08795,466795468193.59,472339951407.743,484893794489.88794,506662042326.81604,517152951871.525,530433049355.765,540776614999.344,gdp
SWE_Gross capital formation (% of GDP),Sweden,SWE,Gross capital formation (% of GDP),20.846529712766,20.6080041544974,20.473811697436897,21.5937071073735,21.7749307350781,22.9100251603824,22.9611727457942,22.1393999852213,21.945803870539198,21.853413582249104,22.2789854268982,23.2559003712118,24.881500886371605,24.5907029754242,21.036631811579603,22.9620372393966,23.834271527842002,22.591225528881804,22.523125845776402,23.5041187358023,24.4286897924407,24.715387049377497,25.7247095950915,26.0083971479852,FBCF
"SWE_Labor force, total",Sweden,SWE,"Labor force, total",4563353.0,4556746.0,4529787.0,4518571.0,4544548.0,4514130.0,4561359.0,4578161.0,4604143.0,4616940.0,4688630.0,4750136.0,4824803.0,4892114.0,4908238.0,4944327.0,5000799.0,5035590.0,5099406.0,5143092.0,5186060.0,5250661.0,5336002.0,5411383.0,labor_force
"SWE_Population, total",Sweden,SWE,"Population, total",8826939.0,8840998.0,8846062.0,8850974.0,8857874.0,8872109.0,8895960.0,8924958.0,8958229.0,8993531.0,9029572.0,9080505.0,9148092.0,9219637.0,9298515.0,9378126.0,9449213.0,9519374.0,9600379.0,9696110.0,9799186.0,9923085.0,10057698.0,10175214.0,pop
"SWE_Unemployment, total (% of total labor force) (modeled ILO estimate)",Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",8.89700031280518,9.54699993133545,10.359000205993699,8.940999984741211,7.60699987411499,5.46600008010864,4.730000019073491,4.96500015258789,5.55499982833862,6.69299983978271,7.48600006103516,7.06599998474121,6.16099977493286,6.235000133514401,8.35099983215332,8.60999965667725,7.80399990081787,7.97599983215332,8.052000045776369,7.95300006866455,7.43200016021729,6.9899997711181605,6.71799993515015,6.34600019454956,unemployment rate
